date,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,CSI
2017-12-01,63.0,54.32098765432099,41.0,33.0,32.432432432432435,48.35164835164835,43.0,52.0,15.0,18.0,29.230769230769234,45.0,44.21052631578947,5.0,6.0,35.3030909323307
2018-01-01,56.99999999999999,54.32098765432099,37.0,34.0,32.432432432432435,50.54945054945055,42.0,108.0,16.0,18.0,21.53846153846154,56.99999999999999,42.10526315789473,4.0,6.0,38.66310635550401
2018-02-01,56.00000000000001,46.913580246913575,41.0,33.0,33.78378378378378,57.14285714285714,44.0,42.0,15.0,19.0,24.615384615384617,68.0,42.10526315789473,4.0,7.000000000000001,35.570724596455584
2018-03-01,56.00000000000001,51.85185185185185,40.0,35.0,36.486486486486484,52.74725274725275,43.0,56.00000000000001,17.0,20.0,24.615384615384617,59.0,53.68421052631579,5.0,6.0,37.0923457484861
2018-04-01,54.0,48.148148148148145,42.0,32.0,45.94594594594595,52.74725274725275,43.0,76.0,17.0,19.0,24.615384615384617,50.0,105.26315789473684,4.0,6.0,41.314659290097886
2018-05-01,52.0,48.148148148148145,40.0,31.0,40.54054054054054,53.84615384615385,43.0,50.0,14.000000000000002,20.0,23.076923076923077,47.0,97.89473684210527,4.0,6.0,38.03376683025806
2018-06-01,53.0,40.74074074074074,28.999999999999996,31.0,31.08108108108108,59.34065934065934,41.0,40.0,13.0,14.000000000000002,18.461538461538463,41.0,50.526315789473685,4.0,5.0,31.410022360899553
2018-07-01,54.0,40.74074074074074,25.0,34.0,29.72972972972973,50.54945054945055,42.0,36.0,12.0,14.000000000000002,20.0,41.0,45.26315789473684,3.0,5.0,30.15220526097719
2018-08-01,59.0,44.44444444444444,30.0,32.0,29.72972972972973,51.64835164835166,39.0,36.0,12.0,14.000000000000002,21.53846153846154,40.0,47.368421052631575,3.0,5.0,30.98196056090793
2018-09-01,56.99999999999999,40.74074074074074,39.0,31.0,29.72972972972973,51.64835164835166,40.0,34.0,13.0,15.0,20.0,46.0,43.15789473684211,3.0,5.0,31.218447790377613
2018-10-01,57.99999999999999,51.85185185185185,41.0,30.0,31.08108108108108,53.84615384615385,41.0,40.0,13.0,18.0,24.615384615384617,54.0,38.94736842105263,3.0,5.0,33.556122654368274
2018-11-01,59.0,44.44444444444444,39.0,33.0,31.08108108108108,59.34065934065934,44.0,36.0,17.0,17.0,23.076923076923077,49.0,43.15789473684211,3.0,6.0,33.60673351199667
2018-12-01,62.0,53.086419753086425,33.0,33.0,27.027027027027028,51.64835164835166,42.0,40.0,16.0,15.0,20.0,51.0,44.21052631578947,3.0,6.0,33.13148831628364
2019-01-01,55.00000000000001,40.74074074074074,35.0,34.0,31.08108108108108,57.14285714285714,43.0,36.0,15.0,15.0,24.615384615384617,45.0,41.05263157894737,3.0,6.0,32.10884634393407
2019-02-01,66.0,48.148148148148145,41.0,39.0,32.432432432432435,58.24175824175825,43.0,48.0,15.0,20.0,43.07692307692308,54.0,42.10526315789473,3.0,6.0,37.26696833714378
2019-03-01,56.00000000000001,49.382716049382715,41.0,39.0,32.432432432432435,59.34065934065934,43.0,52.0,14.000000000000002,23.0,44.61538461538462,67.0,42.10526315789473,4.0,5.0,38.12509703971692
2019-04-01,52.0,48.148148148148145,40.0,38.0,35.13513513513514,61.53846153846154,44.0,42.0,14.000000000000002,21.0,29.230769230769234,61.0,49.473684210526315,4.0,5.0,36.30174655086935
2019-05-01,52.0,41.9753086419753,39.0,36.0,33.78378378378378,52.74725274725275,42.0,48.0,13.0,18.0,23.076923076923077,50.0,46.31578947368421,4.0,5.0,33.65993718157461
